,possibly_sensitive,id,author_id,source,created_at,text,edit_history_tweet_ids,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,withheld.copyright,withheld.country_codes
2924,False,1586315941670813696,1252224073205256192,Twitter for Android,2022-10-29T11:16:07.000Z,"RT @fkronawitter1: If you wonder why markets rally despite atrocious earnings, please read my recent post

The Fed drew a line in the sand…",['1586315941670813696'],en,5,0,0,0,,
2925,False,1586315934452666368,1465367026839572493,Twitter for iPhone,2022-10-29T11:16:05.000Z,@mustbelu Negative football knowledge,['1586315934452666368'],en,0,0,0,0,,
2926,False,1586315932669992960,1544888253249200128,Twitter Web App,2022-10-29T11:16:05.000Z,RT @Paula_White: Stop thinking negative thoughts and expecting a positive life,['1586315932669992960'],en,242,0,0,0,,
2927,False,1586315930153676800,2311165931,Twitter for Android,2022-10-29T11:16:04.000Z,RT @AizazAfridipmln: The ISPR chief noted that Arshad Sharif made strong comments regarding the Army during this time but added that “we di…,['1586315930153676800'],en,1,0,0,0,,
2928,False,1586315927779512321,1095222634613108737,Social360,2022-10-29T11:16:04.000Z,"@ZBayazeed Hi Zubair, we are sorry for the negative experience you had to go through. Kindly help us with the registered mobile number and the specific ride ID so that we can have this checked for you. https://t.co/jeSaGpUOLF",['1586315927779512321'],en,0,0,0,0,,
2929,False,1586315920992894976,1575039545678057472,Twitter Web App,2022-10-29T11:16:02.000Z,"@ClaraJu11623989 @RFA_Chinese The U.S. uses its network advantages without restraint to maximize its own interests, setting a negative example for other countries and encouraging the bad ecology of eavesdropping and eavesdropping.",['1586315920992894976'],en,0,0,0,0,,
2930,False,1586315918748966913,720396070593761280,Twitter for Android,2022-10-29T11:16:02.000Z,"@Shehzada__Mkj__ Bro Don't Do this Aapke tweets Negative mai jayege aur Tagline Spam mai jayegi hope u please understand this...

TODH FT MUNAWAR POSTER OUT",['1586315918748966913'],en,3,0,2,0,,
2931,False,1586315916127924224,1568187105561690112,Twitter for Android,2022-10-29T11:16:01.000Z,"RT @mickey_alizeh: Please videos wagera abhi post maat karo.negative pe jaa raha hai ..pls videos post maat karna..and no emojis.

TODH FT…",['1586315916127924224'],en,53,0,0,0,,
2932,False,1586315909680857088,97067282,Twitter for iPad,2022-10-29T11:15:59.000Z,"RT @Podolyak_M: Do not panic. Just turn off cameras not only in Sevastopol, but everywhere else on the occupied territories. After ""negativ…",['1586315909680857088'],en,44,0,0,0,,
2933,False,1586315907067944960,1553067927909416960,Twitter for Android,2022-10-29T11:15:59.000Z,"RT @Podolyak_M: Do not panic. Just turn off cameras not only in Sevastopol, but everywhere else on the occupied territories. After ""negativ…",['1586315907067944960'],en,44,0,0,0,,
2934,False,1586315905025593344,1586271894348697601,Twitter Web App,2022-10-29T11:15:58.000Z,"RT @ZainHas82809610: #vuresultnamanzoor the result of 2022 has been met with a hugely negative response. 
@hecpkofficial @ARYNEWSOFFICIAL @…",['1586315905025593344'],en,28,0,0,0,,
2935,False,1586315902202544128,1307593836449927169,Twitter for iPhone,2022-10-29T11:15:58.000Z,RT @samariajdavis_: Trying the 90 day challenge where I cannot speak anything negative. Starting today!,['1586315902202544128'],en,1603,0,0,0,,
2936,False,1586315888315183105,862917622727417856,Twitter Web App,2022-10-29T11:15:54.000Z,RT @birdcoinerc: “Eagle’s use the negative energy of the storm to fly even higher”,['1586315888315183105'],en,2,0,0,0,,
2937,False,1586315886574436352,2148983390,Twitter for Android,2022-10-29T11:15:54.000Z,"@ShareenSingh8 Shareen why are you depressing yourself with negative news from all over the world. Its SA, UK (with new prime minister) and now American elections. You should not make the news your hobby",['1586315886574436352'],en,0,0,0,0,,
2938,False,1586315873454673920,1569874973099163648,Twitter for Android,2022-10-29T11:15:51.000Z,@THR @SimuLiu I have no idea why people are angry about this.  There is nothing negative in his statement.,['1586315873454673920'],en,0,0,0,0,,
2939,False,1586315867129671680,28300276,Twitter Web App,2022-10-29T11:15:49.000Z,"RT @avenger070: Once you replace negative thoughts with positive ones, you’ll start having positive results.
—Willie Nelson

JDJ10 HEARTBEA…",['1586315867129671680'],en,7,0,0,0,,
2940,False,1586315863451377672,1262391883,Twitter for iPad,2022-10-29T11:15:48.000Z,"RT @CyruxiME: I browsed the list of the 257 likes on this tweet.

Only 3 physicians not known in the #MECFS #pwME community and less than 1…",['1586315863451377672'],en,3,0,0,0,,
2941,False,1586315860096208896,972742429295050752,Twitter for iPhone,2022-10-29T11:15:48.000Z,"Oyee, Happy Chhath Puja!! May festival bring every thing u wish for! Vaise Ankit Gupta is ruling ! #AnkitGupta lol channel did negative publicity @ColorsTV Next type I hope the positive one! Kuch bhi ho he is good n deserves love! WE SUPPORT ANKIT #BigBoss16 https://t.co/tngdxW3T7x",['1586315860096208896'],en,1,0,0,0,,
2942,False,1586315857705459712,1560152646706774016,Twitter Web App,2022-10-29T11:15:47.000Z,"RT @Hamza_4hmed_: Always turn a negative situation into a positive situation.

MindGames

TODH FT MUNAWAR POSTER OUT",['1586315857705459712'],en,12,0,0,0,,
2943,False,1586315853586366465,2872727686,Twitter Web App,2022-10-29T11:15:46.000Z,RT @AwfullyMolly: Hi @Patreon @PatreonSupport - I am the latest to write to you complaining about Jack Monroe and the Patreon page she's re…,['1586315853586366465'],en,21,0,0,0,,
2944,False,1586315845453910016,1560152646706774016,Twitter Web App,2022-10-29T11:15:44.000Z,"RT @Hamza_4hmed_: Every positive value has its price in negative terms... the genius of Einstein leads to Hiroshima.

MindGames

TODH FT MU…",['1586315845453910016'],en,5,0,0,0,,
2945,False,1586315841540608004,1330124571790471168,Twitter for Android,2022-10-29T11:15:43.000Z,"RT @bubblink_boost: ‼️ENGAGE BUBBLIES ‼️
Please like and comment! Tabunan negative comments!

🖇️https://t.co/aB7j86G0ey

#BelleMariano | #D…",['1586315841540608004'],en,10,0,0,0,,
2946,False,1586315838667116546,1530251477955928065,Twitter for Android,2022-10-29T11:15:42.000Z,"RT @carawil17888192: Dies today at 5 pm

654060 Tomahawk is a male who is around 1 year old, weighs 53 lbs, and is heartworm negative.

TO…",['1586315838667116546'],en,425,0,0,0,,
2947,False,1586315835840532480,1263447132402593792,Twitter for Android,2022-10-29T11:15:42.000Z,"RT @DaAcervo: Um estudo das universidades de Oxford, Edimburgo e Swansea descobriu que as vacinas Pfizer e AstraZeneca têm eficácia negativ…",['1586315835840532480'],pt,70,0,0,0,,
2948,False,1586315824696000512,1560152646706774016,Twitter Web App,2022-10-29T11:15:39.000Z,"RT @Hamza_4hmed_: Positive thinking will let you do everything better than negative thinking will.

MindGames

TODH FT MUNAWAR POSTER OUT",['1586315824696000512'],en,8,0,0,0,,
2949,False,1586315821999181825,1560152646706774016,Twitter Web App,2022-10-29T11:15:38.000Z,"RT @Hamza_4hmed_: Every time you subtract negative, you make room for more positive.

MindGames

TODH FT MUNAWAR POSTER OUT",['1586315821999181825'],en,8,0,0,0,,
2950,False,1586315813253881857,3735313698,Twitter for Android,2022-10-29T11:15:36.000Z,"RT @Art0fLife_: 1. Surround yourself with successful people

Your circle of friends should;

• Motivate you
• Be smarter than you
• Have a…",['1586315813253881857'],en,9,0,0,0,,
2951,False,1586315813081882627,32587488,Twitter for iPhone,2022-10-29T11:15:36.000Z,"RT @Podolyak_M: Do not panic. Just turn off cameras not only in Sevastopol, but everywhere else on the occupied territories. After ""negativ…",['1586315813081882627'],en,44,0,0,0,,
2952,False,1586315812784476160,271590345,Twitter for Android,2022-10-29T11:15:36.000Z,"RT @toadmeister: A study from Oxford, Edinburgh and Swansea universities has found the Pfizer and AstraZeneca vaccines have negative effect…",['1586315812784476160'],en,829,0,0,0,,
2953,False,1586315812578553856,1414499836322357250,Twitter for Android,2022-10-29T11:15:36.000Z,"RT @PiNewsMedia: Positive people pray for each other, negative people hurt each other...

  Successful people understand the process, unsuc…",['1586315812578553856'],en,159,0,0,0,,
2954,False,1586315808304529410,1560152646706774016,Twitter Web App,2022-10-29T11:15:35.000Z,"RT @Hamza_4hmed_: A negative mind will never give you a positive life.

MindGames

TODH FT MUNAWAR POSTER OUT",['1586315808304529410'],en,4,0,0,0,,
2955,False,1586315805700272130,207344282,Twitter for Android,2022-10-29T11:15:35.000Z,"RT @estomata_maria: Replace every negative  thought  with a positive  one.

KIANO KUMUelate29ether 
@iamginoroqueiv 
@_kiatakahashi",['1586315805700272130'],en,13,0,0,0,,
2956,False,1586315800805507072,1578815928258920448,Twitter for Android,2022-10-29T11:15:33.000Z,"RT @TejasswiAd: Dear #TejaTroops lets not fight amongst ourselves, ps don't worry we have our own plans too, will let you know soon soon 🤗…",['1586315800805507072'],en,232,0,0,0,,
2957,False,1586315790944727047,1487143960216621056,Twitter Web App,2022-10-29T11:15:31.000Z,@lilplantmami Anyone being negative on this post you’re basically telling on yourself with how miserable and insecure you are. Get therapy or mind your business,['1586315790944727047'],en,0,0,0,0,,
2958,False,1586315790290141186,3407453765,autopo.st - {957 The Panther},2022-10-29T11:15:31.000Z,Rockin' in #BeastMode: The Moment of Our Love by [ Negative ] at Panther 95.7 - Georgia's Active Rock Station!,['1586315790290141186'],en,0,0,0,0,,
2959,False,1586315790050938880,1570740814397206535,Twitter Web App,2022-10-29T11:15:31.000Z,"RT @Hyper2097: By hanging on to oldtive thoughts and emotions you are only harming yourself and attracting even more negative energy.
HYPER…",['1586315790050938880'],en,8,0,0,0,,
2960,False,1586315782249537537,1560152646706774016,Twitter Web App,2022-10-29T11:15:29.000Z,"RT @Hamza_4hmed_: You cannot have a positive life and a negative mind.

MindGames

TODH FT MUNAWAR POSTER OUT",['1586315782249537537'],en,6,0,0,0,,
2961,False,1586315780819296256,1243899237227790337,Twitter for Android,2022-10-29T11:15:29.000Z,"RT @toadmeister: A study from Oxford, Edinburgh and Swansea universities has found the Pfizer and AstraZeneca vaccines have negative effect…",['1586315780819296256'],en,829,0,0,0,,
2962,False,1586315770044485632,1560152646706774016,Twitter Web App,2022-10-29T11:15:26.000Z,"RT @Hamza_4hmed_: Being positive doesn't mean ignoring the negative. Being positive means overcoming the negative.

MindGames

TODH FT MUNA…",['1586315770044485632'],en,21,0,0,0,,
2963,False,1586315766151856128,863501870,Twitter Web App,2022-10-29T11:15:25.000Z,"RT @Podolyak_M: Do not panic. Just turn off cameras not only in Sevastopol, but everywhere else on the occupied territories. After ""negativ…",['1586315766151856128'],en,44,0,0,0,,
2964,False,1586315759369658370,3255459069,Twitter Web App,2022-10-29T11:15:24.000Z,"RT @Podolyak_M: Do not panic. Just turn off cameras not only in Sevastopol, but everywhere else on the occupied territories. After ""negativ…",['1586315759369658370'],en,44,0,0,0,,
2965,False,1586315756924506113,448792237,Twitter for Android,2022-10-29T11:15:23.000Z,@Jhalli____ @JamesMaloneLee3 https://t.co/aHNbFFJczf,['1586315756924506113'],qme,0,0,0,0,,
2966,False,1586315755166916608,1560152646706774016,Twitter Web App,2022-10-29T11:15:23.000Z,"RT @Hamza_4hmed_: Being positive does not mean ignoring the negative. Being positive means overcoming the negative.

MindGames

TODH FT MUN…",['1586315755166916608'],en,10,0,0,0,,
2967,False,1586315754307481600,1558789231136358400,Twitter for Android,2022-10-29T11:15:22.000Z,@toadmeister Is this english ? Negative effects against hospitalisation ? What does that mean ?,['1586315754307481600'],en,0,0,0,0,,
2968,False,1586315754038693889,352444633,Twitter for Android,2022-10-29T11:15:22.000Z,"RT @mrcraigmoore1: Does anyone else think that media have to find something negative to about when it comes to United? 

#MUFC #GlazersOut",['1586315754038693889'],en,13,0,0,0,,
2969,False,1586315744731484160,1496225708426903556,Twitter Web App,2022-10-29T11:15:20.000Z,@steveresisted Fox News does all the negative news that they make up at least once a week.  Kinda like Hunter's laptop. https://t.co/TscueO5dqM,['1586315744731484160'],en,0,1,1,0,,
2970,False,1586315743565529088,1548369918701080578,Twitter Web App,2022-10-29T11:15:20.000Z,OO wtf is this my blood type is o positive and my two baby daddys is o negative i am not a fucking xman OO i know some one who was tho - her name was Kitty OO,['1586315743565529088'],en,0,0,0,0,,
0,False,1586983826701832196,1324982083429703680,Twitter for Android,2022-10-31T07:30:03.000Z,RT @OrganicLiveFood: Food #Medicine. Foods high in #vitaminC could reduce risk of #strokes and #cancer: https://t.co/ybOGho5vdK #depression…,['1586983826701832196'],en,108,0,0,0,,
1,False,1586982562404380673,1351924038105382916,Twitter Web App,2022-10-31T07:25:02.000Z,"International Summit on Psychiatry and Psychology
March 09-10, 2023 Dublin, Ireland
Theme: Uncovering the Challenges Concerning Excellence in Psychiatry and Psychology
#frimotivation #yoga #psychology #depression #mentalhealth #psychiatry2023
https://t.co/MK0YgZVrIF https://t.co/hgHifIoH8b",['1586982562404380673'],en,0,0,0,0,,
2,False,1586982133503037441,999598835465846784,Mailchimp,2022-10-31T07:23:19.000Z,"Are you suffering from any mental or physical illness? - https://t.co/VtSEnHrgD9

Leading to poor work productivity?
#Lossofincome?
Decreased #qualityoflife?
#Anxiety and #depression?

Contact: 0727206092 https://t.co/MM6QOZgz5h",['1586982133503037441'],en,0,0,0,0,,
3,False,1586981550004084737,1528105829525856257,Twitter for Android,2022-10-31T07:21:00.000Z,"RT @Sheikhhu: #listen_to_SurrahAlrehman
#Qalandar_Baba_Bukhari
#the_ultimate_remedy 
#depression 
#anxiety 
#givenup https://t.co/RILuXqnXkG",['1586981550004084737'],qme,5,0,0,0,,
4,False,1586980678045995008,1481242840856412161,Twitter Web App,2022-10-31T07:17:32.000Z,"#Insomnia #Depression #Anxiet Please try everything breathing exercises, exercise, getting outside, socialising, talking to friends and family, even strangers - counselling before taking a pharmaceutical drug for it! Side effects are more common than you think!",['1586980678045995008'],en,0,0,0,0,,
5,False,1586980623058624515,925436774096261120,Twitter for Android,2022-10-31T07:17:19.000Z,"RT @AnxietyPath: #anxiety #phobia #phobias #drivingphobic #agoraphobia #PTSD #depression #panicattack #panicdisorder 

When people ask me w…",['1586980623058624515'],en,824,0,0,0,,
6,False,1586980579513438211,1531928561225015296,Blog2Social APP,2022-10-31T07:17:09.000Z,"College partners with scouts to fight drug abuse in Eldoret
#depression #drugabuse #Eldoret #KenyaScoutsAssociation #mentalhealth #VeraBeautyCollege #Yunitok

https://t.co/3V5JNsJ79t https://t.co/epRcZ824CY",['1586980579513438211'],en,0,0,0,0,,
7,False,1586979894013173760,1415693469511823360,Twitter for Android,2022-10-31T07:14:26.000Z,"RT @Aawwwww_: ""The hardest I cried in years, this little soldier saved my life countless times in my darkest moments fighting depression. H…",['1586979894013173760'],en,205,0,0,0,,
8,False,1586979580119851009,276091660,Twitter for Android,2022-10-31T07:13:11.000Z,"RT @trashpige0ns: @nancyleebooks @TheInkwellWC Depression hurts..
Suicide planning hurts..
Making a decision about suicide hurts.
Lack of c…",['1586979580119851009'],en,3,0,0,0,,
9,False,1586979072454057984,944892522895089664,Twitter for Android,2022-10-31T07:11:10.000Z,"RT @NayvethVizcaya: Surrounded by people, yet all alone trapped within the walls of your soul. 
A forced smile, like everyday and every nig…",['1586979072454057984'],en,1717,0,0,0,,
10,False,1586978984318758912,1583406978252288001,Twitter for iPhone,2022-10-31T07:10:49.000Z,"@NewbieBadASS That’s called #Depression my friend, especially if you’re outside of UR home country as an #Immigrant. That’s common, but remember to keep your spirits high, long journey ahead. Also don’t forget everything comes with a cost. The price of #Freedom is #Blood being shed in #Iran",['1586978984318758912'],en,0,0,0,0,,
